timestamp,ear,mar,eyes_closed,yawning,drowsy,alarm_triggered,fps
2026-05-18T15:31:11.171,0.2600,0.5025,False,False,False,False,22.3
2026-05-18T15:31:11.998,0.2977,0.5335,False,False,False,False,17.9
2026-05-18T15:31:12.636,0.2935,0.5574,False,False,False,False,20.8
2026-05-18T15:31:13.209,0.3176,0.4468,False,False,False,False,25.0
2026-05-18T15:31:13.722,0.3472,0.2803,False,False,False,False,27.8
2026-05-18T15:31:14.223,0.3345,0.3664,False,False,False,False,30.2
2026-05-18T15:31:14.710,0.0000,0.0000,False,False,False,False,30.9
2026-05-18T15:31:15.212,0.0000,0.0000,False,False,False,False,31.1
2026-05-18T15:31:16.042,0.3299,0.7301,False,False,False,False,22.9
2026-05-18T15:31:16.582,0.0000,0.0000,False,False,False,False,22.0
2026-05-18T15:31:17.124,0.2742,0.5767,False,False,False,False,28.2
2026-05-18T15:31:17.677,0.3108,0.4879,False,False,False,False,27.9
2026-05-18T15:31:18.197,0.3312,0.7650,False,False,False,False,28.7
2026-05-18T15:31:18.734,0.3153,0.7761,False,False,False,False,29.1
2026-05-18T15:31:19.491,0.3463,0.9195,False,False,False,False,23.9
2026-05-18T15:31:20.186,0.3610,0.8477,False,False,False,False,21.1
2026-05-18T15:31:20.824,0.3632,0.8393,False,True,False,True,22.7
2026-05-18T15:31:21.486,0.3427,0.7400,False,False,False,False,23.2
2026-05-18T15:31:22.041,0.3380,0.4063,False,False,False,False,25.2
2026-05-18T15:31:22.581,0.2886,0.3522,False,False,False,False,28.1
2026-05-18T15:31:23.434,0.2607,0.3472,False,False,False,False,22.0
2026-05-18T15:31:24.106,0.2363,0.3450,True,False,False,False,19.8
2026-05-18T15:31:24.665,0.2591,0.3420,False,False,False,False,24.5
2026-05-18T15:31:25.223,0.2482,0.3348,True,False,False,False,27.5
2026-05-18T15:31:25.796,0.2692,0.3458,False,False,False,False,27.0
2026-05-18T15:31:26.321,0.0000,0.0000,False,False,False,False,27.6
2026-05-18T15:31:27.033,0.0000,0.0000,False,False,False,False,24.9
2026-05-18T15:31:27.538,0.0000,0.0000,False,False,False,False,25.2
2026-05-18T15:31:28.038,0.0000,0.0000,False,False,False,False,30.4
2026-05-18T15:31:28.609,0.3139,0.4211,False,False,False,False,28.3
2026-05-18T15:31:29.149,0.3615,0.3678,False,False,False,False,27.7
2026-05-18T15:31:29.646,0.3615,0.3680,False,False,False,False,29.2
2026-05-18T15:31:30.170,0.3880,0.3468,False,False,False,False,29.9
2026-05-18T15:31:30.977,0.3705,0.3066,False,False,False,False,22.8
2026-05-18T15:31:31.525,0.3861,0.3379,False,False,False,False,22.4
2026-05-18T15:31:32.040,0.3174,0.3619,False,False,False,False,29.4
2026-05-18T15:31:32.568,0.3545,0.3622,False,False,False,False,29.4
2026-05-18T15:31:33.087,0.3599,0.3837,False,False,False,False,29.2
2026-05-18T15:31:33.596,0.3514,0.3864,False,False,False,False,29.6
2026-05-18T15:31:34.298,0.3504,0.3913,False,False,False,False,25.7
2026-05-18T15:31:34.973,0.3615,0.3745,False,False,False,False,22.0
2026-05-18T15:31:35.487,0.2285,0.3128,True,False,False,False,25.5
2026-05-18T15:31:36.020,0.2678,0.3167,False,False,False,False,29.0
2026-05-18T15:31:36.526,0.2795,0.3299,False,False,False,False,29.8
2026-05-18T15:31:37.041,0.2729,0.3295,False,False,False,False,30.0
2026-05-18T15:31:37.821,0.2537,0.3452,False,False,False,False,23.8
2026-05-18T15:31:38.528,0.2787,0.3298,False,False,False,False,20.3
2026-05-18T15:31:39.122,0.2678,0.3107,False,False,False,False,23.3
2026-05-18T15:31:39.651,0.2984,0.3140,False,False,False,False,27.3
2026-05-18T15:31:40.162,0.2791,0.3176,False,False,False,False,29.4
2026-05-18T15:31:40.696,0.2300,0.3374,True,False,False,False,29.7
2026-05-18T15:31:41.244,0.2653,0.3336,False,False,False,False,28.6
2026-05-18T15:31:42.100,0.2731,0.3260,False,False,False,False,21.7
2026-05-18T15:31:42.649,0.3352,0.3484,False,False,False,False,21.6
2026-05-18T15:31:43.158,0.2242,0.3295,True,False,False,False,28.9
2026-05-18T15:31:43.674,0.3449,0.3487,False,False,False,False,29.9
2026-05-18T15:31:44.215,0.4105,0.3276,False,False,False,False,29.2
2026-05-18T15:31:44.766,0.2920,0.3444,False,False,False,False,27.8
2026-05-18T15:31:45.588,0.3511,0.3927,False,False,False,False,22.1
2026-05-18T15:31:46.187,0.3214,0.5149,False,False,False,False,21.2
2026-05-18T15:31:46.756,0.2773,0.4692,False,False,False,False,25.9
2026-05-18T15:31:47.284,0.2855,0.4903,False,False,False,False,28.0
2026-05-18T15:31:47.801,0.3108,0.5530,False,False,False,False,29.7
2026-05-18T15:31:48.337,0.3185,0.9741,False,False,False,False,29.0
2026-05-18T15:31:49.137,0.3232,0.7974,False,False,False,False,23.0
2026-05-18T15:31:49.770,0.3080,0.8456,False,False,False,False,20.9
2026-05-18T15:31:50.361,0.2810,0.8993,False,True,False,True,25.0
2026-05-18T15:31:50.896,0.3207,0.3704,False,False,False,False,26.9
2026-05-18T15:31:51.454,0.2959,0.3708,False,False,False,False,28.1
2026-05-18T15:31:51.969,0.2585,0.3474,False,False,False,False,28.5
2026-05-18T15:31:52.686,0.3072,0.3515,False,False,False,False,24.9
2026-05-18T15:31:53.403,0.2674,0.3265,False,False,False,False,21.1
2026-05-18T15:31:53.974,0.2503,0.3699,False,False,False,False,23.4
2026-05-18T15:31:54.510,0.2555,0.3946,False,False,False,False,27.5
2026-05-18T15:31:55.026,0.2707,0.4312,False,False,False,False,29.4
2026-05-18T15:31:55.555,0.3163,0.3887,False,False,False,False,29.3
2026-05-18T15:31:56.169,0.0000,0.0000,False,False,False,False,27.4
2026-05-18T15:31:56.889,0.0000,0.0000,False,False,False,False,22.8
2026-05-18T15:31:57.408,0.0000,0.0000,False,False,False,False,24.3
2026-05-18T15:31:57.906,0.2607,0.2992,False,False,False,False,29.7
2026-05-18T15:31:58.404,0.0000,0.0000,False,False,False,False,30.5
2026-05-18T15:31:58.913,0.0000,0.0000,False,False,False,False,29.9
2026-05-18T15:31:59.412,0.0000,0.0000,False,False,False,False,30.4
2026-05-18T15:32:00.005,0.0000,0.0000,False,False,False,False,28.3
2026-05-18T15:32:00.791,0.0000,0.0000,False,False,False,False,22.4
2026-05-18T15:32:01.471,0.0000,0.0000,False,False,False,False,21.5
2026-05-18T15:32:02.035,0.2242,0.4923,True,False,False,False,24.6
2026-05-18T15:32:02.608,0.2596,0.3934,False,False,False,False,27.1
2026-05-18T15:32:03.126,0.0000,0.0000,False,False,False,False,27.7
2026-05-18T15:32:03.739,0.0000,0.0000,False,False,False,False,27.5
2026-05-18T15:32:04.471,0.0000,0.0000,False,False,False,False,22.5
2026-05-18T15:32:05.073,0.1698,0.2843,True,False,False,False,22.6
2026-05-18T15:32:05.629,0.1674,0.2499,True,False,False,False,26.4
2026-05-18T15:32:06.239,0.2093,0.2469,True,False,True,True,26.0
2026-05-18T15:32:06.891,0.1872,0.2977,True,False,False,False,24.1
2026-05-18T15:32:07.654,0.0000,0.0000,False,False,False,True,22.0
2026-05-18T15:32:08.450,0.0000,0.0000,False,False,False,False,19.3
2026-05-18T15:32:09.046,0.3050,0.3838,False,False,False,False,21.9
2026-05-18T15:32:09.547,0.0000,0.0000,False,False,False,False,27.9
2026-05-18T15:32:10.090,0.0000,0.0000,False,False,False,False,29.2
2026-05-18T15:32:10.615,0.0000,0.0000,False,False,False,False,28.5
2026-05-18T15:32:11.150,0.3062,0.4099,False,False,False,False,29.9
2026-05-18T15:32:12.010,0.0000,0.0000,False,False,False,False,21.6
2026-05-18T15:32:12.851,0.2236,0.3437,True,False,False,False,17.9
2026-05-18T15:32:13.397,0.0000,0.0000,False,False,False,False,22.2
2026-05-18T15:32:13.946,0.2656,0.3532,False,False,False,False,27.9
2026-05-18T15:32:14.540,0.2370,0.4049,True,False,False,False,27.2
2026-05-18T15:32:15.171,0.0000,0.0000,False,False,False,False,25.4
2026-05-18T15:32:15.733,0.0000,0.0000,False,False,False,False,25.3
2026-05-18T15:32:16.289,0.0000,0.0000,False,False,False,False,27.0
2026-05-18T15:32:16.784,0.3043,0.4628,False,False,False,False,29.3
2026-05-18T15:32:17.284,0.0000,0.0000,False,False,False,False,30.4
2026-05-18T15:32:17.781,0.0000,0.0000,False,False,False,False,30.6
2026-05-18T15:32:18.321,0.0000,0.0000,False,False,False,False,29.5
2026-05-18T15:32:19.120,0.0000,0.0000,False,False,False,False,23.1
2026-05-18T15:32:20.057,0.0000,0.0000,False,False,False,False,17.1
2026-05-18T15:32:21.050,0.3539,0.3503,False,False,False,False,15.5
2026-05-18T15:32:22.059,0.3785,0.3164,False,False,False,False,15.0
2026-05-18T15:32:23.075,0.3447,0.3318,False,False,False,False,15.0
2026-05-18T15:32:24.069,0.3509,0.3316,False,False,False,False,14.9
2026-05-18T15:32:25.066,0.3865,0.3218,False,False,False,False,15.1
2026-05-18T15:32:26.109,0.2170,0.3312,True,False,False,False,14.9
2026-05-18T15:32:27.080,0.3459,0.3612,False,False,False,False,15.0
2026-05-18T15:32:28.072,0.1924,0.3657,True,False,False,False,15.2
2026-05-18T15:32:29.084,0.2516,0.3718,False,False,False,False,15.0
2026-05-18T15:32:30.091,0.2657,0.4145,False,False,False,False,15.1
2026-05-18T15:32:30.787,0.3437,0.3843,False,False,False,False,17.8
2026-05-18T15:32:31.387,0.3303,0.4622,False,False,False,False,23.4
2026-05-18T15:32:32.009,0.2912,0.4234,False,False,False,False,24.8
2026-05-18T15:32:32.679,0.2941,0.4478,False,False,False,False,23.4
2026-05-18T15:32:33.704,0.3462,0.4776,False,False,False,False,18.3
2026-05-18T15:32:34.674,0.3800,0.4776,False,False,False,False,15.0
2026-05-18T15:32:35.662,0.1744,0.4868,True,False,False,False,15.3
2026-05-18T15:32:36.671,0.3818,0.3292,False,False,False,False,15.0
2026-05-18T15:32:37.762,0.3273,0.3141,False,False,False,False,14.5
2026-05-18T15:32:38.750,0.3373,0.3056,False,False,False,False,14.4
2026-05-18T15:32:39.742,0.3386,0.3159,False,False,False,False,15.1
2026-05-18T15:32:40.771,0.3500,0.4129,False,False,False,False,15.0
2026-05-18T15:32:41.479,0.2644,0.4168,False,False,False,False,17.5
2026-05-18T15:32:42.157,0.2601,0.3743,False,False,False,False,21.7
2026-05-18T15:32:43.105,0.0000,0.0000,False,False,False,False,18.4
2026-05-18T15:32:44.112,0.0000,0.0000,False,False,False,False,15.2
2026-05-18T15:32:45.005,0.0000,0.0000,False,False,False,False,15.9
2026-05-18T15:32:45.527,0.0000,0.0000,False,False,False,False,21.6
2026-05-18T15:32:46.020,0.0000,0.0000,False,False,False,False,29.9
2026-05-18T15:32:46.521,0.0000,0.0000,False,False,False,False,31.0
2026-05-18T15:32:47.032,0.2324,0.3343,True,False,False,False,30.0
2026-05-18T15:32:47.563,0.1963,0.3958,True,False,False,False,29.4
2026-05-18T15:32:48.217,0.2512,0.4399,False,False,False,False,26.0
2026-05-18T15:32:48.909,0.2677,0.3536,False,False,False,False,22.7
2026-05-18T15:32:49.513,0.2270,0.3179,True,False,False,False,23.4
2026-05-18T15:32:50.146,0.2343,0.3949,True,False,True,True,24.7
2026-05-18T15:32:50.774,0.2654,0.3153,False,False,False,False,24.1
2026-05-18T15:32:51.772,0.2206,0.3151,True,False,False,False,19.1
2026-05-18T15:32:52.723,0.1534,0.3415,True,False,False,False,15.4
2026-05-18T15:32:53.732,0.2510,0.4353,False,False,False,False,15.1
2026-05-18T15:32:54.729,0.2441,0.4861,True,False,False,False,15.0
2026-05-18T15:32:55.876,0.1971,0.4908,True,False,False,False,14.3
2026-05-18T15:32:56.870,0.2702,0.5378,False,False,False,False,14.0
2026-05-18T15:32:57.881,0.2452,0.4724,True,False,False,False,14.8
2026-05-18T15:32:58.885,0.2779,0.3113,False,False,False,False,14.9
2026-05-18T15:32:59.896,0.2271,0.3293,True,False,False,False,15.0
2026-05-18T15:33:00.886,0.2709,0.3070,False,False,False,False,15.0
2026-05-18T15:33:01.892,0.2705,0.4241,False,False,False,False,15.0
2026-05-18T15:33:02.927,0.2730,0.3334,False,False,False,False,14.9
2026-05-18T15:33:03.903,0.1764,0.3334,True,False,False,False,15.0
2026-05-18T15:33:04.900,0.1673,0.3184,True,False,False,False,15.1
2026-05-18T15:33:05.912,0.1743,0.3301,True,False,True,True,14.9
2026-05-18T15:33:06.957,0.3633,0.3221,False,False,False,False,14.7
2026-05-18T15:33:07.914,0.2419,0.3294,True,False,False,False,15.0
2026-05-18T15:33:08.917,0.2300,0.3254,True,False,False,False,15.1
2026-05-18T15:33:09.911,0.3803,0.3335,False,False,False,False,15.0
2026-05-18T15:33:10.926,0.2415,0.3416,True,False,False,False,15.0
2026-05-18T15:33:11.928,0.3175,0.3534,False,False,False,False,15.0
2026-05-18T15:33:12.919,0.2886,0.3938,False,False,False,False,15.0
2026-05-18T15:33:13.962,0.3555,0.4473,False,False,False,False,15.0
2026-05-18T15:33:14.929,0.2748,0.4168,False,False,False,False,15.2
2026-05-18T15:33:15.445,0.2075,0.2694,True,False,False,False,20.5
2026-05-18T15:33:16.005,0.3137,0.5558,False,False,False,False,28.6
2026-05-18T15:33:16.517,0.1781,0.5422,True,False,False,False,28.5
2026-05-18T15:33:17.111,0.2256,0.4374,True,False,True,True,27.6
2026-05-18T15:33:18.020,0.2011,0.4649,True,False,True,True,20.2
2026-05-18T15:33:18.833,0.1848,0.4670,True,False,True,True,17.6
2026-05-18T15:33:19.483,0.0000,0.0000,False,False,False,True,20.5
2026-05-18T15:33:20.152,0.1968,0.3936,True,False,False,False,23.1
2026-05-18T15:33:20.721,0.1998,0.3846,True,False,False,False,24.6
2026-05-18T15:33:21.760,0.1891,0.3890,True,False,True,True,19.0
2026-05-18T15:33:22.676,0.1749,0.3614,True,False,True,True,15.3
2026-05-18T15:33:23.405,0.2716,0.3022,False,False,False,False,18.2
2026-05-18T15:33:23.969,0.3275,0.4096,False,False,False,False,23.4
2026-05-18T15:33:24.516,0.3089,0.4028,False,False,False,False,27.4
2026-05-18T15:33:25.323,0.3076,0.4013,False,False,False,False,22.8
2026-05-18T15:33:26.004,0.2601,0.2818,False,False,False,False,20.3
2026-05-18T15:33:26.683,0.2544,0.3054,False,False,False,False,22.2
2026-05-18T15:33:27.340,0.2568,0.2896,False,False,False,False,22.6
2026-05-18T15:33:27.911,0.2500,0.2524,True,False,False,False,25.3
